Category,brand,brand_name_weight,full_price,name,sale_price,store,weight
Beverage,Lakewood,"['Lakewood', ' Juice Beet Pure Organic', ' 32 Fl Oz']",$7.59, Juice Beet Pure Organic,na,Bristol Farms, 32 Fl Oz
Beverage,Knudsen Just Juice,"['Knudsen Just Juice', ' Tart Cherry', ' 1 qt']",$8.99, Tart Cherry,na,Bristol Farms, 1 qt
Beverage,Arrowhead Brand 100% Mountain Spring Water,"['Arrowhead Brand 100% Mountain Spring Water', ' 101.4-Ounce Plastic Jug']",$1.59, 101.4-Ounce Plastic Jug,na,Bristol Farms,na
Beverage,Perrier Lemon Flavored Carbonated Mineral Water,"['Perrier Lemon Flavored Carbonated Mineral Water', ' 25.3 Fl Oz Glass Bottle']",$2.29, 25.3 Fl Oz Glass Bottle,na,Bristol Farms,na
Beverage,REBBL Maca Cold-Brew,"['REBBL Maca Cold-Brew', ' 12 oz']",$3.99, 12 oz,na,Bristol Farms,na
Beverage,Ito En,"['Ito En', ' Oi Ocha Green Tea', ' 16.9 Ounce']",$2.29, Oi Ocha Green Tea,na,Bristol Farms, 16.9 Ounce
Beverage,Evolution Fresh,"['Evolution Fresh', ' Juice Celery Organic', ' 15.2 Fl Oz']",$4.99, Juice Celery Organic,na,Bristol Farms, 15.2 Fl Oz
Beverage,Pacific Foods Organic Oat Original Plant-Based Beverage,"['Pacific Foods Organic Oat Original Plant-Based Beverage', ' 32oz']",$3.39, 32oz,na,Bristol Farms,na
Beverage,Tazo Iced Black Tea,"['Tazo Iced Black Tea', ' 13.8 Fl Oz']",$1.49, 13.8 Fl Oz,na,Bristol Farms,na
Beverage,Peet's Coffee Major Dickason's Blend Dark Roast Ground Coffee,"[""Peet's Coffee Major Dickason's Blend Dark Roast Ground Coffee"", ' 20…']",$17.98, 20…,$11.99,Bristol Farms,na
Beverage,Vive Organic,"['Vive Organic', ' Elderberry Immunity Boost Organic', ' 2 Fl Oz']",$3.99, Elderberry Immunity Boost Organic,na,Bristol Farms, 2 Fl Oz
Beverage,Odwalla Vanilla Protein Shake Drink,"['Odwalla Vanilla Protein Shake Drink', ' 15.2 fl oz']",$3.29, 15.2 fl oz,$2.50,Bristol Farms,na
Beverage,Chameleon Cold Brew Coffee Espresso Rtd,"['Chameleon Cold Brew Coffee Espresso Rtd', ' 10 oz']",$3.99, 10 oz,na,Bristol Farms,na
Beverage,illy Classico Espresso Ground Coffee,"['illy Classico Espresso Ground Coffee', ' Medium Roast', ' Classic Roast with…']",$14.99, Medium Roast,$10.99,Bristol Farms, Classic Roast with…
Beverage,FIJI Natural Artesian Water,"['FIJI Natural Artesian Water', ' 1.0L Bottle (Single)']",$2.69, 1.0L Bottle (Single),na,Bristol Farms,na
Beverage,Martinelli,"['Martinelli', ' Organic Sparkling Apple Cider', ' 25.4 Fl Oz']",$4.99, Organic Sparkling Apple Cider,na,Bristol Farms, 25.4 Fl Oz
Beverage,Yogi Herbal Tea Bags,"['Yogi Herbal Tea Bags', ' Echinacea Immune Support 16 ea']",$4.99, Echinacea Immune Support 16 ea,na,Bristol Farms,na
Beverage,Evolution Fresh,"['Evolution Fresh', ' Watermelon Cold Pressed', ' 15.2 Fl Oz']",$4.99, Watermelon Cold Pressed,na,Bristol Farms, 15.2 Fl Oz
Beverage,Honest Tea Organic Iced Tea,"['Honest Tea Organic Iced Tea', ' Green Dragon', ' 16 oz']",$1.99, Green Dragon,na,Bristol Farms, 16 oz
Beverage,Evolution Fresh ,"['Evolution Fresh ', ' Sweet Greens and Lemon Juice', ' 15.2 oz']",$5.99, Sweet Greens and Lemon Juice,na,Bristol Farms, 15.2 oz
Beverage,Folgers Classic Roast,"['Folgers Classic Roast', ' Instant Coffee Crystals', ' 8 oz', ' Packaging May Vary']",$8.39, Instant Coffee Crystals,$7.99,Bristol Farms, Packaging May Vary
Beverage,Tazo Tea,"['Tazo Tea', ' Giant Peach', ' 13.8 oz']",$1.49, Giant Peach,na,Bristol Farms, 13.8 oz
Beverage,Yogi Tea,"['Yogi Tea', ' Tea Detox Organic', ' 16 Count']",$4.99, Tea Detox Organic,na,Bristol Farms, 16 Count
Beverage,Soylent Meal Replacement Drink,"['Soylent Meal Replacement Drink', ' Cafe Vanilla', ' 14 oz']",$3.99, Cafe Vanilla,$3.00,Bristol Farms, 14 oz
Beverage,na,"[""Peet's Coffee Major Dickason's Blend Dark Roast Coffee K-Cup Coffee…""]",$12.99,Peet's Coffee Major Dickason's Blend Dark Roast Coffee K-Cup Coffee…,$7.99,Bristol Farms,na
Beverage,Forager Project,"['Forager Project', ' Smoothie Banana And Date Organic', ' 12 Fl Oz']",$5.49, Smoothie Banana And Date Organic,na,Bristol Farms, 12 Fl Oz
Beverage,Vita Coco Coconut Water,"['Vita Coco Coconut Water', ' Peach & Mango', ' 16.9 Fl Oz']",$2.99, Peach & Mango,na,Bristol Farms, 16.9 Fl Oz
Beverage,Three Trees,"['Three Trees', ' Almondmilk Unsweetened Original', ' 28 Fl Oz']",$6.99, Almondmilk Unsweetened Original,$5.99,Bristol Farms, 28 Fl Oz
Beverage,smartwater Vapor Distilled Premium Alkaline Water,"['smartwater Vapor Distilled Premium Alkaline Water', ' 33.8 fl oz']",$2.89, 33.8 fl oz,na,Bristol Farms,na
Beverage,na,['HIGH BREW COFFEE MEXICAN VNLLA 8OZ'],$2.68,HIGH BREW COFFEE MEXICAN VNLLA 8OZ,$2.00,Bristol Farms,na
Beverage,Santa Cruz Organic Limeade Juice,"['Santa Cruz Organic Limeade Juice', ' 1 Quart']",$2.99, 1 Quart,$2.79,Bristol Farms,na
Beverage,GoodBelly,"['GoodBelly', ' Pomegranate Blackberry Probiotic Juice', ' 32 oz']",$3.99, Pomegranate Blackberry Probiotic Juice,na,Bristol Farms, 32 oz
Beverage,na,['La Croix Sparkling Water Lime Flavored'],$1.29,La Croix Sparkling Water Lime Flavored,na,Bristol Farms,na
Beverage,Rw Knudsen,"['Rw Knudsen', ' Juice Just Concord Grape Organic', ' 32 Fl Oz']",$6.99, Juice Just Concord Grape Organic,na,Bristol Farms, 32 Fl Oz
Beverage,Pacific Foods Hazelnut Original Plant-Based Beverage,"['Pacific Foods Hazelnut Original Plant-Based Beverage', ' 32oz']",$3.29, 32oz,na,Bristol Farms,na
Beverage,Lakewood,"['Lakewood', ' Organic Pure Pomegranate Juice', ' 32 oz']",$10.99, Organic Pure Pomegranate Juice,na,Bristol Farms, 32 oz
Beverage,Crystal Geyser,"['Crystal Geyser', ' Alpine Spring Water', ' 1.5 Liter']",$1.29, Alpine Spring Water,na,Bristol Farms, 1.5 Liter
Beverage,na,['HIGH BREW COFFEE RTD BLACK & BOLD 8OZ'],$2.68,HIGH BREW COFFEE RTD BLACK & BOLD 8OZ,$2.00,Bristol Farms,na
Beverage,La Croix Sparkling Water,"['La Croix Sparkling Water', ' Grapefruit', ' 33.8 oz Bottle']",$1.29, Grapefruit,na,Bristol Farms, 33.8 oz Bottle
Beverage,Owyn,"['Owyn', ' Cold Brew Plant Based Protein Shake', ' 12 Fl Oz']",$3.58, Cold Brew Plant Based Protein Shake,$3.00,Bristol Farms, 12 Fl Oz
Beverage,Chameleon Cold Brew Organic Ready-To-Drink Coffee,"['Chameleon Cold Brew Organic Ready-To-Drink Coffee', ' Black', ' 10 oz']",$3.99, Black,na,Bristol Farms, 10 oz
Beverage,Canada Dry Tonic Water,"['Canada Dry Tonic Water', ' 1 L bottle']",$2.19, 1 L bottle,na,Bristol Farms,na
Beverage,Owyn,"['Owyn', ' Dark Chocolate', ' 12 Ounce']",$3.58, Dark Chocolate,$3.00,Bristol Farms, 12 Ounce
Beverage,Santa Cruz Organic Peach Lemonade,"['Santa Cruz Organic Peach Lemonade', ' 32 oz']",$2.99, 32 oz,$2.79,Bristol Farms,na
Beverage,Just Water,"['Just Water', ' 500 ml']",$1.39, 500 ml,na,Bristol Farms,na
Beverage,Q Drinks,"['Q Drinks', ' Tonic Water', ' 6.7 Fl Oz', ' 4 Pack']",$6.99, Tonic Water,na,Bristol Farms, 4 Pack
Beverage,na,['Amazing Grass Green Superfood: Organic Wheat Grass and 7 Super…'],$29.98,Amazing Grass Green Superfood: Organic Wheat Grass and 7 Super…,$22.49,Bristol Farms,na
Beverage,7UP,"['7UP', ' 7.5 fl oz cans', ' 6 count']",$4.19, 7.5 fl oz cans,na,Bristol Farms, 6 count
Beverage,Traditional Medicinals,"['Traditional Medicinals', ' Tea Peppermint Organic', ' 16 Count']",$5.59, Tea Peppermint Organic,na,Bristol Farms, 16 Count
Beverage,Simply Fruit Punch Juice Drink,"['Simply Fruit Punch Juice Drink', ' 52 fl oz']",$3.79, 52 fl oz,$3.59,Bristol Farms,na
Beverage,Yogi Tea,"['Yogi Tea', ' Tea Peppermint Purely Organic', ' 16 Count']",$4.99, Tea Peppermint Purely Organic,na,Bristol Farms, 16 Count
Beverage,Mamma Chia,"['Mamma Chia', ' Organic Raspberry Passion', ' 10 fl oz']",$3.69, Organic Raspberry Passion,na,Bristol Farms, 10 fl oz
Beverage,Topo Chico,"['Topo Chico', ' Water Mineral Grapefruit Single', ' 11.5 Fl Oz']",$1.29, Water Mineral Grapefruit Single,na,Bristol Farms, 11.5 Fl Oz
Beverage,Ocean Spray Light Cran-Raspberry Juice Drink,"['Ocean Spray Light Cran-Raspberry Juice Drink', ' 64 oz']",$3.99, 64 oz,na,Bristol Farms,na
Beverage,Tazo Tea,"['Tazo Tea', ' Green Ginger Tea', ' Tea Bags', ' 20 ct']",$4.99, Green Ginger Tea,na,Bristol Farms, 20 ct
Beverage,Arrowhead Brand Distilled Water,"['Arrowhead Brand Distilled Water', ' 2.5-Gallon Plastic Jug']",$4.39, 2.5-Gallon Plastic Jug,na,Bristol Farms,na
Beverage,Califia Farms Unsweetened Vanilla Almondmilk,"['Califia Farms Unsweetened Vanilla Almondmilk', ' 48 Oz | Dairy Free | Whole30 | Keto | Vegan | Plant Based | Nut Milk | Non-GMO']",$4.69, 48 Oz | Dairy Free | Whole30 | Keto | Vegan | Plant Based | Nut Milk | Non-GMO,$3.49,Bristol Farms,na
Beverage,Alexandre Family Farms,"['Alexandre Family Farms', ' Milk Whole Top Cream Top A2 Organic', ' 12 Fl Oz']",$3.29, Milk Whole Top Cream Top A2 Organic,$2.79,Bristol Farms, 12 Fl Oz
Beverage,na,['Zevia All Natural Diet Soda - Cola - 12 oz - 6 pk'],$5.99,Zevia All Natural Diet Soda - Cola - 12 oz - 6 pk,$4.99,Bristol Farms,na
Beverage,Blue Diamond,"['Blue Diamond', ' Almond Milk Original', ' 32 Fl Oz']",$2.99, Almond Milk Original,na,Bristol Farms, 32 Fl Oz
Beverage,White Wave Horizon Organic Whole Milk,"['White Wave Horizon Organic Whole Milk', ' 64 oz']",$5.79, 64 oz,$4.99,Bristol Farms,na
Beverage,Tea's Tea Unsweetened Golden Oolong Tea,"[""Tea's Tea Unsweetened Golden Oolong Tea"", ' 16.9 oz']",$2.29, 16.9 oz,$1.50,Bristol Farms,na
Beverage,Elmhurst,"['Elmhurst', ' Oat Milk', ' 32 Fl Oz']",$5.49, Oat Milk,na,Bristol Farms, 32 Fl Oz
Beverage,Three Trees,"['Three Trees', ' Almondmilk Unsweetened Vanilla', ' 28 Fl Oz']",$6.99, Almondmilk Unsweetened Vanilla,$5.99,Bristol Farms, 28 Fl Oz
Beverage,Koia Plant Protein Drink,"['Koia Plant Protein Drink', ' Vanilla Bean', ' 12 Ounces']",$4.49, Vanilla Bean,na,Bristol Farms, 12 Ounces
Beverage,Sun Tropics,"['Sun Tropics', ' Juice Guava', ' 64 Fl Oz']",$4.89, Juice Guava,na,Bristol Farms, 64 Fl Oz
Beverage,na,"['illy Coffee', ' Dark Roast', ' K-Cup for Keurig', ' 100% Arabica Bean Signature Italian Blend', ' Premium Gourmet Roast Single Serve Drip Coffee']",$11.99,illy Coffee,na,Bristol Farms,na
Beverage,Alexandre Family Farms,"['Alexandre Family Farms', ' Milk Chocolate Whole Cream Top A2 Organic', ' 12 Fl Oz']",$3.29, Milk Chocolate Whole Cream Top A2 Organic,$2.79,Bristol Farms, 12 Fl Oz
Beverage,Soylent Meal Replacement Shake,"['Soylent Meal Replacement Shake', ' Caf? Mocha', ' 14 fl oz']",$3.99, Caf? Mocha,$3.00,Bristol Farms, 14 fl oz
Beverage,Traditional Medicinals,"['Traditional Medicinals', ' Tea Green With Ginger Fair Trade Organic', ' 16 Count']",$5.59, Tea Green With Ginger Fair Trade Organic,na,Bristol Farms, 16 Count
Beverage,Owyn,"['Owyn', ' Smooth Vanilla', ' 12 Ounce']",$3.58, Smooth Vanilla,$3.00,Bristol Farms, 12 Ounce
Beverage,na,['Santa Cruz: Organic Mango Lemonade (1 x 32 FL OZ)'],$2.99,Santa Cruz: Organic Mango Lemonade (1 x 32 FL OZ),$2.79,Bristol Farms,na
Beverage,Organic Yerba Mate,"['Organic Yerba Mate', ' Sparkling Grapefruit Ginger', ' 12 Ounce']",$2.69, Sparkling Grapefruit Ginger,na,Bristol Farms, 12 Ounce
Beverage,Huberts,"['Huberts', ' Lemonade Raspberry', ' 16 Fl Oz']",$2.49, Lemonade Raspberry,na,Bristol Farms, 16 Fl Oz
Beverage,Traditional Medicinals,"['Traditional Medicinals', ' Tea Everyday Detox Lemon Organic', ' 16 Count']",$5.59, Tea Everyday Detox Lemon Organic,na,Bristol Farms, 16 Count
Beverage,Traditional Medicinals Organic Hibiscus Herbal Tea,"['Traditional Medicinals Organic Hibiscus Herbal Tea', ' 16 Tea Bags (Pack of 1)']",$5.59, 16 Tea Bags (Pack of 1),na,Bristol Farms,na
Beverage,na,"['Kicking Horse Coffee', ' Grizzly Claw', ' Dark Roast', ' Whole Bean', ' 10 oz - Certified Organic', ' Fairtrade', ' Kosher Coffee']",$11.99,Kicking Horse Coffee,na,Bristol Farms,na
Beverage,Martinellis,"['Martinellis', ' Juice Apple Unfiltered', ' 50.7 Fl Oz']",$6.99, Juice Apple Unfiltered,na,Bristol Farms, 50.7 Fl Oz
Beverage,Intelligentsia,"['Intelligentsia', ' Coffee Dark Roast Diab', ' 12 Ounce']",$15.99, Coffee Dark Roast Diab,na,Bristol Farms, 12 Ounce
Beverage,Mamma Chia,"['Mamma Chia', ' Organic Blackberry Hibiscus', ' 10 fl oz']",$3.69, Organic Blackberry Hibiscus,na,Bristol Farms, 10 fl oz
Beverage,High Brew Coffee,"['High Brew Coffee', ' Coffee Cold Brew Mexican Vanilla Multi Serve', ' 32 Fl Oz']",$5.49, Coffee Cold Brew Mexican Vanilla Multi Serve,$4.99,Bristol Farms, 32 Fl Oz
Beverage,smartwater Vapor Distilled Premium Antioxidant Water,"['smartwater Vapor Distilled Premium Antioxidant Water', ' 33.8 fl oz']",$2.89, 33.8 fl oz,na,Bristol Farms,na
Beverage,Soylent Meal Replacement Drink,"['Soylent Meal Replacement Drink', ' Cafe Chai', ' 14 oz']",$3.99, Cafe Chai,$3.00,Bristol Farms, 14 oz
Beverage,Califia,"['Califia', ' Black And White Cold Brew', ' 10.5 Ounce']",$2.99, Black And White Cold Brew,na,Bristol Farms, 10.5 Ounce
Beverage,Summerhill Dairy,"['Summerhill Dairy', ' Goat Milk Pasteurized', ' 32 Fl Oz']",$3.99, Goat Milk Pasteurized,na,Bristol Farms, 32 Fl Oz
Beverage,Intelligentsia,"['Intelligentsia', ' Coffee Breakfast Blend', ' 12 Ounce']",$16.99, Coffee Breakfast Blend,na,Bristol Farms, 12 Ounce
Beverage,Choice Organic,"['Choice Organic', ' Earl Grey Tea', ' 16 ct']",$5.29, Earl Grey Tea,na,Bristol Farms, 16 ct
Beverage,Lakewood,"['Lakewood', ' Pure Cranberry Juice', ' 32 oz']",$8.99, Pure Cranberry Juice,na,Bristol Farms, 32 oz
Beverage,LIFEWTR,"['LIFEWTR', ' Premium Purified Water', ' pH Balanced with Electrolytes For Taste', ' 1 liter bottle (Packaging May Vary)']",$1.79, Premium Purified Water,na,Bristol Farms, 1 liter bottle (Packaging May Vary)
Beverage,Silk Soy Milk,"['Silk Soy Milk', ' Plain', ' Half Gallon', ' 64 oz']",$4.99, Plain,na,Bristol Farms, 64 oz
Beverage,Bigelow English Teatime Tea,"['Bigelow English Teatime Tea', ' 20 ct - 1.50 oz']",$4.49, 20 ct - 1.50 oz,na,Bristol Farms,na
Beverage,Sun Tropics,"['Sun Tropics', ' Juice Passion Oj Guava', ' 64 Fl Oz']",$4.89, Juice Passion Oj Guava,na,Bristol Farms, 64 Fl Oz
Beverage,Kalona Supernatural,"['Kalona Supernatural', ' Buttermilk Farmers Organic', ' 16 Fl Oz']",$3.99, Buttermilk Farmers Organic,na,Bristol Farms, 16 Fl Oz
Beverage,Peet's Coffee French Roast Dark Roast Ground Coffee,"[""Peet's Coffee French Roast Dark Roast Ground Coffee"", ' 20 Ounce Peetnik Value Pack']",$17.98, 20 Ounce Peetnik Value Pack,$11.99,Bristol Farms,na
Beverage,Voss Artesian Still Water,"['Voss Artesian Still Water', ' 27.1 Fl Oz']",$2.99, 27.1 Fl Oz,na,Bristol Farms,na
Beverage,Q Tonic Water Superior,"['Q Tonic Water Superior', ' 750 ltr']",$6.99, 750 ltr,na,Bristol Farms,na
Beverage,Bulletproof,"['Bulletproof', ' Coffee Cold Brew Mocha', ' 11.1 Fl Oz']",$3.99, Coffee Cold Brew Mocha,na,Bristol Farms, 11.1 Fl Oz
Beverage,Naked Juice,"['Naked Juice', ' Orange Mango', ' 15.2 oz']",$3.79, Orange Mango,na,Bristol Farms, 15.2 oz
Beverage,Philz Coffee,"['Philz Coffee', ' Coffee Jacobs Wonderbar Brew', ' 12 Ounce']",$14.99, Coffee Jacobs Wonderbar Brew,na,Bristol Farms, 12 Ounce
Beverage,DRY Sparkling Soda,"['DRY Sparkling Soda', ' Vanilla Bean', ' 12 Fl Oz Bottles (Pack of 4)']",$6.99, Vanilla Bean,na,Bristol Farms, 12 Fl Oz Bottles (Pack of 4)
Beverage,Tea's Tea Unsweetened Rose Green Tea,"[""Tea's Tea Unsweetened Rose Green Tea"", ' 16.9 oz']",$2.29, 16.9 oz,$1.50,Bristol Farms,na
Beverage,Rowdy Mermaid,"['Rowdy Mermaid', ' Kombucha Savory Peach', ' 12 Ounce']",$3.99, Kombucha Savory Peach,$3.49,Bristol Farms, 12 Ounce
Beverage,Ginger People,"['Ginger People', ' Ginger Soother Beverage', ' Honey and Lemon', ' 12 oz']",$2.39, Ginger Soother Beverage,na,Bristol Farms, 12 oz
Beverage,GT's,"[""GT's"", ' Kombucha Classic Euphoria Organic', ' 16.2 Fl Oz']",$3.99, Kombucha Classic Euphoria Organic,na,Bristol Farms, 16.2 Fl Oz
Beverage,Stumptown Coffee Roasters,"['Stumptown Coffee Roasters', ' Coffee Cold Brew With Milk', ' 10 Ounce']",$3.99, Coffee Cold Brew With Milk,na,Bristol Farms, 10 Ounce
Beverage,Mamma Chia Organic Blackberry Bliss Chia Squeeze Vitality Snack,"['Mamma Chia Organic Blackberry Bliss Chia Squeeze Vitality Snack', ' 3.5 oz']",$1.98, 3.5 oz,$1.79,Bristol Farms,na
Beverage,na,['Essentia Water; 700-ml Bottle; Ionized Alkaline Water with 9.5 pH or Higher; Purified Drinking Water Infused with Electrolytes for a Clean and Smooth Taste; Consistent Quality; Sports Cap'],$1.99,Essentia Water; 700-ml Bottle; Ionized Alkaline Water with 9.5 pH or Higher; Purified Drinking Water Infused with Electrolytes for a Clean and Smooth Taste; Consistent Quality; Sports Cap,na,Bristol Farms,na
Beverage,na,['La Croix Sparkling Water Lemon Flavored'],$1.29,La Croix Sparkling Water Lemon Flavored,na,Bristol Farms,na
Beverage,Bristol Farms,"['Bristol Farms', ' Drinking Water', ' 25.5 Pound']",$4.49, Drinking Water,na,Bristol Farms, 25.5 Pound
Beverage,Westsoy,"['Westsoy', ' Soy Milk Original Unsweetened Organic', ' 64 Fl Oz']",$5.39, Soy Milk Original Unsweetened Organic,na,Bristol Farms, 64 Fl Oz
Beverage,Republic Of Tea,"['Republic Of Tea', ' Tea Black British Breakfast', ' 50 Count']",$10.99, Tea Black British Breakfast,na,Bristol Farms, 50 Count
Beverage,So Delicious,"['So Delicious', ' Vanilla Coconut Milk', ' 64 oz']",$5.29, Vanilla Coconut Milk,na,Bristol Farms, 64 oz
Beverage,Bai,"['Bai', ' Beverage Antioxidant Costa Rica Clementine', ' 18 Fl Oz']",$2.58, Beverage Antioxidant Costa Rica Clementine,$2.00,Bristol Farms, 18 Fl Oz
Beverage,Pop And Bottle,"['Pop And Bottle', ' Almond Milk Cold Brew', ' 11 Fl Oz']",$3.99, Almond Milk Cold Brew,na,Bristol Farms, 11 Fl Oz
Beverage,Silk Cashew Milk,"['Silk Cashew Milk', ' Unsweetened Half Gallon', ' 64 Ounce']",$4.89, Unsweetened Half Gallon,na,Bristol Farms, 64 Ounce
Beverage,Bai Molokai Coconut,"['Bai Molokai Coconut', ' 18 oz (1 count)']",$2.58, 18 oz (1 count),$2.00,Bristol Farms,na
Beverage,Silk Almond Milk,"['Silk Almond Milk', ' Vanilla', ' Half Gallon', ' 64 oz']",$4.89, Vanilla,na,Bristol Farms, 64 oz
Beverage,Illy Caffe,"['Illy Caffe', ' Coffee Espresso Decaf Medium Roast', ' 8.8 Ounce', ' 1 Pack']",$15.99, Coffee Espresso Decaf Medium Roast,$10.99,Bristol Farms, 1 Pack
Beverage,Celestial Seasonings,"['Celestial Seasonings', ' True Blueberry Herb Tea', ' 20 ct']",$3.99, True Blueberry Herb Tea,na,Bristol Farms, 20 ct
Beverage,na,"['Bai5', ' 5 calorie Malawi Mango', ' 100% Natural', ' Antioxidant Infused Beverage', ' 18Ounce Bottles']",$2.58,Bai5,$2.00,Bristol Farms,na
Beverage,Groundwork Coffee Co,"['Groundwork Coffee Co', ' Coffee Black Gold Dark Roast', ' 16 Ounce']",$16.99, Coffee Black Gold Dark Roast,na,Bristol Farms, 16 Ounce
Beverage,Four Sigmatic,"['Four Sigmatic', ' Mix Coffee Lions Mane Organic Packet', ' 0.09 Ounce']",$1.48, Mix Coffee Lions Mane Organic Packet,$1.19,Bristol Farms, 0.09 Ounce
Beverage,Belvoir,"['Belvoir', ' Lemonade Ginger Beer Organic', ' 8.4 Fl Oz']",$2.79, Lemonade Ginger Beer Organic,na,Bristol Farms, 8.4 Fl Oz
Beverage,Pacific Foods,"['Pacific Foods', ' Beverage Almond Original Organic', ' 32 Fl Oz']",$3.49, Beverage Almond Original Organic,na,Bristol Farms, 32 Fl Oz
Beverage,Essentia Water,"['Essentia Water', ' Water Ionized Alkaline', ' 12 Pack', ' 12 Fl Oz']",$12.99, Water Ionized Alkaline,na,Bristol Farms, 12 Fl Oz
Beverage,Koia,"['Koia', ' Coconut Almond Protein Drink', ' 12 oz']",$4.49, Coconut Almond Protein Drink,na,Bristol Farms, 12 oz
Beverage,Belvoir,"['Belvoir', ' Organic Elderflower Lemonade', ' 8.4 Ounce']",$2.79, Organic Elderflower Lemonade,na,Bristol Farms, 8.4 Ounce
Beverage,Horizon Organic Lowfat Milk Box,"['Horizon Organic Lowfat Milk Box', ' Vanilla', ' 12 ct']",$16.99, Vanilla,na,Bristol Farms, 12 ct
Beverage,na,"['Simply Orange w/ Mango', ' 52 fl oz', ' 100% Juice Blend', ' Pulp Free', ' Orange Juice w/ Mango Juice']",$4.99,Simply Orange w/ Mango,$4.49,Bristol Farms,na
Beverage,Perrier & Juice Drink,"['Perrier & Juice Drink', ' Peach and Cherry Flavored', ' 8.45 Fl Oz. Cans (Pack of 4)']",$3.99, Peach and Cherry Flavored,$3.49,Bristol Farms, 8.45 Fl Oz. Cans (Pack of 4)
Beverage,Choice Organic,"['Choice Organic', ' Premium Japanese Green Tea', ' 16 ct']",$5.29, Premium Japanese Green Tea,na,Bristol Farms, 16 ct
Beverage,Silk Dairy-Free Soy Creamer,"['Silk Dairy-Free Soy Creamer', ' Original', ' Pint', ' 16 oz']",$2.69, Original,na,Bristol Farms, 16 oz
Beverage,Canada Dry Club Soda,"['Canada Dry Club Soda', ' 10 Fluid Ounce Plastic Bottle', ' 6 Count']",$5.99, 10 Fluid Ounce Plastic Bottle,$5.29,Bristol Farms, 6 Count
Beverage,illy Intenso Ground Drip,"['illy Intenso Ground Drip', ' Dark Roast', ' 100% Arabica Coffee Blend', ' 8.8oz Can']",$14.99, Dark Roast,$10.99,Bristol Farms, 8.8oz Can
Beverage,Alexandre Family Farms,"['Alexandre Family Farms', ' Cream Whipping Heavy A2 Organic', ' 12 Fl Oz']",$4.99, Cream Whipping Heavy A2 Organic,na,Bristol Farms, 12 Fl Oz
Beverage,GTs,"['GTs', ' Kombucha Classic Lemonade Organic', ' 16.2 Fl Oz']",$3.99, Kombucha Classic Lemonade Organic,na,Bristol Farms, 16.2 Fl Oz
Beverage,Fiji,"['Fiji', ' Water Single', ' 700 Ml']",$2.29, Water Single,na,Bristol Farms, 700 Ml
Beverage,Peet's Coffee Major Dickason's Blend Dark Roast Ground Coffee,"[""Peet's Coffee Major Dickason's Blend Dark Roast Ground Coffee"", ' 12…']",$12.99, 12…,na,Bristol Farms,na
Beverage,Huberts,"['Huberts', ' Lemonade Mango', ' 16 Fl Oz']",$2.49, Lemonade Mango,na,Bristol Farms, 16 Fl Oz
Beverage,Voss,"['Voss', ' Water Sparkling Norway', ' 12.7 Fl Oz']",$2.49, Water Sparkling Norway,na,Bristol Farms, 12.7 Fl Oz
Beverage,REBBL Ashwagandha Spicy Chai,"['REBBL Ashwagandha Spicy Chai', ' 12 oz']",$3.99, 12 oz,na,Bristol Farms,na
Beverage,Alexandre Family Farms,"['Alexandre Family Farms', ' Half And Half Barista Style Organic', ' 16 Fl Oz']",$3.99, Half And Half Barista Style Organic,na,Bristol Farms, 16 Fl Oz
Beverage,Bellwether Farms,"['Bellwether Farms', ' Creme Fraiche', ' 7.5 Ounce']",$7.69, Creme Fraiche,na,Bristol Farms, 7.5 Ounce
Beverage,Twinings Decaffeinated English Breakfast Tea,"['Twinings Decaffeinated English Breakfast Tea', ' 20 ct']",$4.99, 20 ct,$4.39,Bristol Farms,na
